Upi,Fleng,Fwidth,RawLength,RawWidth,Quantity,Material,Graining,UniqueEdgeId1LeadingEdge,UniqueEdgeId2LeadingEdge,UniqueEdgeId3LeadingEdge,UniqueEdgeId4LeadingEdge,Orientation,Materialflow,SerialNumber,Customernumber,Cart,PartName,Batchnumber,ErpEdge,CsvRemark,DoubleFaces,Thickness,MillingType,Reverse,PackQuantity,PackNumber,SwplQuantity,LotCode,LotDesc,ProjectName,Ftlx,Fen,Color,CabinetNo,DrillingType,WareFlag,ProductColor,CrId,NailFlag,PickupDate,ItemCodeSimple,EmergencyFlag,GIndex,SubBatchArea,DealerName,PVC,LineNo,FlowName,OptimizeList,FactoryCode,Info6DrillingNo,ItemCode,DiagonalLine,DoolFleng,DoolFwidth,DateTimeType,BatchSeq,SeeLightFlag,ReproduceFlag,CabinetNumber,ProductTypeName,PartTypeName,ModelType,HhWall,HhHandleface,DoorSerialNumber,HhLocktype,HhHingetype,OrderBrand,LineItemName,LineItemCode,HhMachiningOne,DetailRemark,HhBottomdis,DePlanComments,HgDoorSerialNumber,IsInsertedPanelLine,OldTaskNo,OldNeedItemNumber,TransverseStriation,HandleRemark,Specification,ProductDateEnd,BatchOrder,SourceColor,HhSpecification,HhMachiningTwo,HhSeq,MmGroovemessage,SealDarkintDamper,DoorPocketNum,HandleShortName,ColourTonal,MmColourmixture,MmSpecOrderRemark,BatchCarNo,BatchCarNoIndex,GcPanelType,SpecialProcess,EdgebandColour,SurfaceColor,EdgebandLogoFlag,TypeOfProduction,OriginLength,OriginWidth,DrillingNoLastFour,EdgebandLogoFlagExtend,HalmaMillType,CpnOuterColorDescriptionZH,PackageBatch,Shape,ShapeFlag,OrderBrandClass,Handle,PotColor,SpellTrayCode,TrayCode,Suite,RouteName,CommentsInValue,FilmCoverItemCode,FilmCoverPictureCode,Layer,SingleOrderSeat,SingleOrderArea,LastCol
1.31909E+12,1004,453,1005,453.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P0120052400199-8,38,非标18mm底固层(打三合一)(VA),ZJ_ZN241102A1-1,四○,,双,18,,,3,1,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1319094121007-38-1,,11月5日,,,,柜3区,潍坊,034B,4,智能矩形,,131909412,1.31909E+12,FG031854VA,1101.46,1004,453,B,1,,,,,,,,,4月27日,,,索菲亚,非标18mm底固层(打三合一)(VA),,  ,,扇地缝:,,Apr-38,0,,,,,1004*453*18,,ZJ_ZN241102A1-1 | P0120052400199-8,034B,18*453*1004,,27-4-,,；；,,,深花色,,,0,0,,,34,,,,1005,453.5,1007,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.31909E+12,602,258,603,258.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0120052400199-4,28,非标18mm见光侧板(右)(VA),ZJ_ZN241102A1-1,四K○|K1,1右,,18,B4,,7,4,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319094181015-28-1,,11月5日,,,,柜3区,潍坊,034B,37,智能矩形,,131909418,,FC11801RVA,654.96,602,258,B,1,★,,,,,,,,58-37,,,索菲亚,非标18mm见光侧板(右)(VA),,  ,,扇地缝:,,28-37,0,,,,,602*258*18,,ZJ_ZN241102A1-1 | P0120052400199-4,034B,18*258*602,,58-37-,,；；,,右,深花色,,,0,0,,,34,,,,603,258.5,1015,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.32003E+12,1401,350,1402,350,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_10,381279230,Y0323142400085-12,33,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,19,10,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320033271004-33-1,,11月5日,,,,柜3区,杭州佳盛,034B,108,智能矩形,,132003327,,FC11801VA,1444.06,1401,350,B,1,★,,,,,,,,125-108,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,33-108,0,,,,,1401*350*18,,ZJ_ZN241102A1-1 | Y0323142400085-12,034B,18*350*1401,,125-108-,,；；,,,深花色,,,0,0,,,34,,,,1402,350,1004,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y081,,,6,,,,,,,End
1.32002E+12,1519,760,1520,761,1,VA_18_034B,1,FBD6_22_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_16,381279230,P3726012400098-3,37,18mm背板(VA),ZJ_ZN241102A1-1,四,,,18,,,14,14,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A8,,,1320023371084-37-1,,11月5日,,,,柜3区,镇江新区,034B,47,智能矩形,,132002337,,FB11805VA,1698.52,1519,760,B,1,,,,,,,,,106-47,,,索菲亚,18mm背板(VA),,  ,,扇地缝:,,37-47,0,,,,,1519*760*18,,ZJ_ZN241102A1-1 | P3726012400098-3,034B,18*760*1519,,106-47-,,；；,,,深花色,,,0,0,,,34,,,,1520,761,1084,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P080,,,6,,,,,,,End
1.31957E+12,1600,310,1601,310,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_10,381279230,J2789012400031-2,43,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,13,2,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319567681013-43-1,,11月5日,,,,柜3区,J常州一米,034B,50,智能矩形,,131956768,,FC11801VA,1629.75,1600,310,B,1,★,,,,,,,,108-50,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,43-50,0,,,,,1600*310*18,,ZJ_ZN241102A1-1 | J2789012400031-2,034B,18*310*1600,,108-50-,,；；,,,深花色,,,0,0,,,34,,,,1601,310,1013,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P023,,,6,,,,,,,End
1.32002E+12,264,343,265,343.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P3726012400098-2,59,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,+,6,4,5,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A6,,,1320023381010-59-1,,11月5日,,,,柜3区,镇江新区,034B,9,智能矩形,,132002338,,FG0318019VA,432.83,264,343,B,1,,,,,,,,,Sep-34,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,Sep-59,0,,,,,264*343*18,,ZJ_ZN241102A1-1 | P3726012400098-2,034B,18*343*264,,34-9-,,；；,,,深花色,,,0,0,,,34,,,,265,343.5,1010,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P080,,,6,,,,,,,End
1.31847E+12,743,280,744,280.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400167-10,70,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,12,12,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318473421004-70-1,,11月5日,,,,柜3区,哈尔滨市,034B,5,智能矩形,,131847342,,FC21801VA,794.01,743,280,B,1,,,,,,,,,May-69,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,May-70,0,,,,,743*280*18,,ZJ_ZN241102A1-1 | P3345212400167-10,034B,18*280*743,,69-5-,,；；,,,深花色,,,0,0,,,34,,,,744,280.5,1004,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31909E+12,953,548,954,548.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0120052400199-12,30,非标18mm顶固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,13,11,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319094611111-30-1,,11月5日,,,,柜3区,潍坊,034B,53,智能矩形,,131909461,,FG0121801VA,1099.32,953,548,B,1,,,,,,,,,117-53,,,索菲亚,非标18mm顶固层(VA),,  ,,扇地缝:,,30-53,0,,,,,953*548*18,,ZJ_ZN241102A1-1 | P0120052400199-12,034B,18*548*953,,117-53-,,；；,,,深花色,,,0,0,,,34,,,,954,548.5,1111,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.32045E+12,600,304,601,304.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J3364012400033-2,34,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,7,2,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320449061011-34-1,,11月5日,,,,柜3区,J章丘索居,034B,28,智能矩形,,132044906,,FC21801VA,672.62,600,304,B,1,,,,,,,,,54-28,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,34-28,0,,,,,600*304*18,,ZJ_ZN241102A1-1 | J3364012400033-2,034B,18*304*600,,54-28-,,；；,,,深花色,,,0,0,,,34,,,,601,304.5,1011,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P090,,,6,,,,,,,End
1.31724E+12,1232,321,1233,321.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P0120102400516-7,48,非标下固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,3,1,1,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1317238101007-48-1,,11月5日,,,,柜3区,潍坊旗舰,034B,34,智能矩形,,131723810,1.31724E+12,FG0218019VA,1273.13,1232,321,B,1,,,,,,,,,34-34,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,48-34,0,,,,,1232*321*18,,ZJ_ZN241102A1-1 | P0120102400516-7,034B,18*321*1232,,34-34-,,；；,,,深花色,,,0,0,,,34,,,,1233,321.5,1007,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P040,,,6,,,,,,,End
1.32003E+12,463,333,464,333.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0323142400085-5,49,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,4,3,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320033521007-49-1,,11月5日,,,,柜3区,杭州佳盛,034B,19,智能矩形,,132003352,,FG0118018VA,570.31,463,333,B,1,,,,,,,,,29-19,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,49-19,0,,,,,463*333*18,,ZJ_ZN241102A1-1 | Y0323142400085-5,034B,18*333*463,,29-19-,,；；,,,深花色,,,0,0,,,34,,,,464,333.5,1007,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y081,,,6,,,,,,,End
1.31824E+12,528,344,529,344.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P3345212400321-1,11,非标18mm底固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,23,13,8,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1318244751268-11-1,,11月5日,,,,柜3区,哈尔滨市,034B,119,智能矩形,,131824475,,FG0221801VA,630.17,528,344,B,1,,,,,,,,,183-119,,,索菲亚,非标18mm底固层(VA),,  ,,扇地缝:,,11-119,0,,,,,528*344*18,,ZJ_ZN241102A1-1 | P3345212400321-1,034B,18*344*528,,183-119-,,；；,,,深花色,,,0,0,,,34,,,,529,344.5,1268,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31824E+12,869,299,870,299.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400321-1,11,18mm底板(吊柜)(VA),ZJ_ZN241102A1-1,四○,,,18,,,23,20,8,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318244751119-11-1,,11月5日,,,,柜3区,哈尔滨市,034B,19,智能矩形,,131824475,,FG0221810VA,919,869,299,B,1,,,,,,,,,183-19,,,索菲亚,18mm底板(吊柜)(VA),,  ,,扇地缝:,,11月19日,0,,,,,869*299*18,,ZJ_ZN241102A1-1 | P3345212400321-1,034B,18*299*869,,183-19-,,；；,,,深花色,,,0,0,,,34,,,,870,299.5,1119,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31824E+12,479.5,347,480.5,348,1,VA_18_034B,1,FBD6_22_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_16,381279230,P3345212400321-1,11,18mm背板(VA),ZJ_ZN241102A1-1,四,,,18,,,23,4,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A8,,,1318244751091-11-1,,11月5日,,,,柜3区,哈尔滨市,034B,31,智能矩形,,131824475,,FB11805VA,591.89,479.5,347,B,1,,,,,,,,,183-31,,,索菲亚,18mm背板(VA),,  ,,扇地缝:,,11-31,0,,,,,479.5*347*18,,ZJ_ZN241102A1-1 | P3345212400321-1,034B,18*347*479.5,,183-31-,,；；,,,深花色,,,0,0,,,34,,,,480.5,348,1091,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31965E+12,359,299,360,299,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_12,381279230,Y0115432401009-12,12,非标上固层（前后见光）(VA),ZJ_ZN241102A1-1,2H△2L,,双,18,,,13,4,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1319650251016-12-1,,11月5日,,,,柜3区,杭州,034B,34,智能矩形,,131965025,1.31965E+12,FG0118019VA,467.21,359,299,B,1,,,,,,,,,79-34,,,索菲亚,非标上固层（前后见光）(VA),,  ,,扇地缝:,,12-34,0,,,,,359*299*18,,ZJ_ZN241102A1-1 | Y0115432401009-12,034B,18*299*359,,79-34-,,；；,,,深花色,,,0,0,,,34,,,,360,299,1016,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
1.31938E+12,2000,274,2001,274.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P2746032400241-6,22,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,7,3,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319383801011-22-1,,11月5日,,,,柜3区,平潭县,034B,59,智能矩形,,131938380,,FC21801VA,2018.68,2000,274,B,1,,,,,,,,,64-59,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,22-59,0,,,,,2000*274*18,,ZJ_ZN241102A1-1 | P2746032400241-6,034B,18*274*2000,,64-59-,,；；,,,深花色,,,0,0,,,34,,,,2001,274.5,1011,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P016,,,6,,,,,,,End
1.31938E+12,643,273,644,273.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P2746032400241-6,22,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,7,1,9,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319383801023-22-1,,11月5日,,,,柜3区,平潭县,034B,37,智能矩形,,131938380,,FG0118018VA,698.55,643,273,B,1,,,,,,,,,64-37,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,22-37,0,,,,,643*273*18,,ZJ_ZN241102A1-1 | P2746032400241-6,034B,18*273*643,,64-37-,,；；,,,深花色,,,0,0,,,34,,,,644,273.5,1023,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P016,,,6,,,,,,,End
1.31805E+12,417.8,433,418.8,433.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P0120102400819-1,92,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,+,9,6,7,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1318052061038-92-1,,11月5日,,,,柜3区,潍坊旗舰,034B,72,智能矩形,,131805206,,FG0318019VA,601.7,417.8,433,B,1,,,,,,,,,86-72,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,92-72,0,,,,,417.8*433*18,,ZJ_ZN241102A1-1 | P0120102400819-1,034B,18*433*417.8,,86-72-,,；；,,,深花色,,,0,0,,,34,,,,418.8,433.5,1038,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P040,,,6,,,,,,,End
1.31965E+12,1004,534,1005,534.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,Y0115432401009-6,96,非标18mm中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,10,10,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1319650371024-96-1,,11月5日,,,,柜3区,杭州,034B,29,智能矩形,,131965037,,FG0321802VA,1137.18,1004,534,B,1,,,,,,,,,66-29,,,索菲亚,非标18mm中固层(VA),,  ,,扇地缝:,,96-29,0,,,,,1004*534*18,,ZJ_ZN241102A1-1 | Y0115432401009-6,034B,18*534*1004,,66-29-,,；；,,,深花色,,,0,0,,,34,,,,1005,534.5,1024,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
1.31965E+12,2382,535,2383,535.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0115432401009-6,96,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,10,1,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319650371003-96-1,,11月5日,,,,柜3区,杭州,034B,46,智能矩形,,131965037,,FC21801VA,2441.34,2382,535,B,1,,,,,,,,,66-46,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,96-46,0,,,,,2382*535*18,,ZJ_ZN241102A1-1 | Y0115432401009-6,034B,18*535*2382,,66-46-,,；；,,,深花色,,,0,0,,,34,,,,2383,535.5,1003,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
1.31957E+12,1334.5,213.5,1335.5,214.5,1,VA_18_034B,1,FBD6_22_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_16,381279230,J2789012400031-3,98,吊柜18mm背板(VA),ZJ_ZN241102A1-1,四,,双,18,,,9,1,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A8,,,1319567761074-98-1,,11月5日,,,,柜3区,J常州一米,034B,23,智能矩形,,131956776,1.31957E+12,FB11815VA,1351.47,1334.5,213.5,B,1,,,,,,,,,70-23,,,索菲亚,吊柜18mm背板(VA),,  ,,扇地缝:,,98-23,0,,,,,1334.5*213.5*18,,ZJ_ZN241102A1-1 | J2789012400031-3,034B,18*213.5*1334.5,,70-23-,,；；,,,深花色,,,0,0,,,34,,,,1335.5,214.5,1074,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P023,,,6,,,,,,,End
1.31957E+12,878,531,879,531.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,J2789012400031-3,98,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,9,9,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319567761024-98-1,,11月5日,,,,柜3区,J常州一米,034B,31,智能矩形,,131956776,,FG0118018VA,1026.08,878,531,B,1,,,,,,,,,70-31,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,98-31,0,,,,,878*531*18,,ZJ_ZN241102A1-1 | J2789012400031-3,034B,18*531*878,,70-31-,,；；,,,深花色,,,0,0,,,34,,,,879,531.5,1024,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P023,,,6,,,,,,,End
1.31966E+12,1501.5,454,1502.5,455,1,VA_18_034B,1,FBD6_22_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_16,381279230,P3525012400221-4,99,18mm背板(VA),ZJ_ZN241102A1-1,四,,,18,,,9,9,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A8,,,1319660331017-99-1,,11月5日,,,,柜3区,富阳区,034B,77,智能矩形,,131966033,,FB11805VA,1568.64,1501.5,454,B,1,,,,,,,,,83-77,,,索菲亚,18mm背板(VA),,  ,,扇地缝:,,99-77,0,,,,,1501.5*454*18,,ZJ_ZN241102A1-1 | P3525012400221-4,034B,18*454*1501.5,,83-77-,,；；,,,深花色,,,0,0,,,34,,,,1502.5,455,1017,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P042,,,6,,,,,,,End
1.31909E+12,435,544,436,544.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P0120052400199-10,1,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,+,11,1,10,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1319094621006-1-1,,11月5日,,,,柜3区,潍坊,034B,78,智能矩形,,131909462,,FC21801VA,696.53,435,544,B,1,,,,,,,,,111-78,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,1-78,0,,,,,435*544*18,,ZJ_ZN241102A1-1 | P0120052400199-10,034B,18*544*435,,111-78-,,；；,,,深花色,,,0,0,,,34,,,,436,544.5,1006,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.31839E+12,876,353,877,353.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-6,2,非标18mm底固层(打三合一)(VA),ZJ_ZN241102A1-1,四○,,,18,,,14,12,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388571092-2-1,,11月5日,,,,柜3区,哈尔滨市,034B,67,智能矩形,,131838857,,FG031854VA,944.45,876,353,B,1,,,,,,,,,85-67,,,索菲亚,非标18mm底固层(打三合一)(VA),,  ,,扇地缝:,,2-67,0,,,,,876*353*18,,ZJ_ZN241102A1-1 | P3345212400166-6,034B,18*353*876,,85-67-,,；；,,,深花色,,,0,0,,,34,,,,877,353.5,1092,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31909E+12,500,350,501,350.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0120052400199-7,18,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,6,2,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319094141005-18-1,,11月5日,,,,柜3区,潍坊,034B,22,智能矩形,,131909414,,FC21801VA,610.33,500,350,B,1,,,,,,,,,38-22,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,18-22,0,,,,,500*350*18,,ZJ_ZN241102A1-1 | P0120052400199-7,034B,18*350*500,,38-22-,,；；,,,深花色,,,0,0,,,34,,,,501,350.5,1005,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.31909E+12,417,549,418,549.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P0120052400199-12,30,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,+,13,6,8,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A3,,,1319094611006-30-1,,11月5日,,,,柜3区,潍坊,034B,110,智能矩形,,131909461,,FC21801VA,689.41,417,549,B,1,,,,,,,,,117-110,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,30-110,0,,,,,417*549*18,,ZJ_ZN241102A1-1 | P0120052400199-12,034B,18*549*417,,117-110-,,；；,,,深花色,,,0,0,,,34,,,,418,549.5,1006,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.31916E+12,782,323,783,323.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345172400891-2,74,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,14,9,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319155441034-74-1,,11月5日,,,,柜3区,哈尔滨市,034B,115,智能矩形,,131915544,,FG0218019VA,846.08,782,323,B,1,,,,,,,,,173-115,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,74-115,0,,,,,782*323*18,,ZJ_ZN241102A1-1 | P3345172400891-2,034B,18*323*782,,173-115-,,；；,,,深花色,,,0,0,,,34,,,,783,323.5,1034,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31916E+12,373,323,374,323.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345172400891-2,74,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,5,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319155441115-74-1,,11月5日,,,,柜3区,哈尔滨市,034B,107,智能矩形,,131915544,,FG0318019VA,493.41,373,323,B,1,,,,,,,,,173-107,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,74-107,0,,,,,373*323*18,,ZJ_ZN241102A1-1 | P3345172400891-2,034B,18*323*373,,173-107-,,；；,,,深花色,,,0,0,,,34,,,,374,323.5,1115,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31965E+12,313.5,549.5,314.5,550.5,1,VA_18_034B,1,FBD6_22_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_16,381279230,Y0115432401009-5,76,18mm背板(VA),ZJ_ZN241102A1-1,四,,,18,,,10,4,5,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A8,,,1319650661064-76-1,,11月5日,,,,柜3区,杭州,034B,23,智能矩形,,131965066,,FB11805VA,632.64,313.5,549.5,B,1,,,,,,,,,62-23,,,索菲亚,18mm背板(VA),,  ,,扇地缝:,,76-23,0,,,,,313.5*549.5*18,,ZJ_ZN241102A1-1 | Y0115432401009-5,034B,18*549.5*313.5,,62-23-,,；；,,,深花色,,,0,0,,,34,,,,314.5,550.5,1064,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
1.31965E+12,1686,294,1687,294,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_12,381279230,Y0115432401009-5,76,非标上固层（前后见光）(VA),ZJ_ZN241102A1-1,2H△2L,,双,18,,,10,9,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1319650661007-76-1,,11月5日,,,,柜3区,杭州,034B,52,智能矩形,,131965066,1.31965E+12,FG0118019VA,1711.44,1686,294,B,1,,,,,,,,,62-52,,,索菲亚,非标上固层（前后见光）(VA),,  ,,扇地缝:,,76-52,0,,,,,1686*294*18,,ZJ_ZN241102A1-1 | Y0115432401009-5,034B,18*294*1686,,62-52-,,；；,,,深花色,,,0,0,,,34,,,,1687,294,1007,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
